,0
0,2.5951032638549805
1,2.5951032638549805
2,1.9312849044799805
3,1.9312849044799805
4,1.9312849044799805
5,1.9312849044799805
6,0.412603497505188
7,0.412603497505188
8,0.412603497505188
9,1.2170478105545044
10,1.2170478105545044
11,1.2170478105545044
12,-0.9157556891441345
13,-0.38779282569885254
14,-0.028498589992523193
15,0.1446414440870285
16,1.0820209980010986
17,1.0820209980010986
18,0.15692731738090515
19,0.5039700269699097
20,0.33452296257019043
21,0.33452296257019043
22,0.4230543076992035
23,0.4230543076992035
24,0.4230543076992035
25,1.0699573755264282
26,1.0860759019851685
27,1.512269139289856
28,-1.2420610189437866
29,-0.32697951793670654
30,-0.18123820424079895
31,0.4842706322669983
32,0.21243202686309814
33,0.26468610763549805
34,0.26468610763549805
35,0.26468610763549805
36,0.26468610763549805
37,1.4602768421173096
38,-1.170072317123413
39,1.010474443435669
40,1.1831352710723877
41,1.1831352710723877
42,1.1831352710723877
43,-2.185025215148926
44,-2.4126603603363037
45,1.3445812463760376
46,1.3445812463760376
47,1.3445812463760376
48,0.31131038069725037
49,0.31131038069725037
50,0.31131038069725037
51,0.31131038069725037
52,0.31131038069725037
53,1.0082566738128662
54,0.3848572373390198
55,0.35754358768463135
56,1.8146276473999023
57,1.8146276473999023
58,1.8146276473999023
59,0.8294584155082703
60,0.8294584155082703
61,2.1079835891723633
62,2.1079835891723633
63,2.1079835891723633
64,1.1454243659973145
65,1.030526041984558
66,1.030526041984558
67,1.030526041984558
68,0.7508068084716797
69,0.7508068084716797
70,0.7508068084716797
71,0.7508068084716797
72,0.7508068084716797
73,0.7508068084716797
74,0.7508068084716797
75,0.7508068084716797
76,0.3645380735397339
77,0.3645380735397339
78,0.3645380735397339
79,0.812507688999176
80,1.1213793754577637
81,0.7618392705917358
82,0.7618392705917358
83,0.7618392705917358
84,0.7618392705917358
85,0.7618392705917358
86,1.1066228151321411
87,1.1758383512496948
88,1.1758383512496948
89,1.1758383512496948
90,0.4964241683483124
91,0.4964241683483124
92,1.3853060007095337
93,1.078123688697815
94,1.078123688697815
95,1.2617168426513672
96,1.146370530128479
97,2.0107831954956055
98,-0.7791297435760498
99,1.1686595678329468
100,1.1686595678329468
101,1.1686595678329468
102,1.1686595678329468
103,0.5227113962173462
104,0.47994279861450195
105,0.27870386838912964
106,1.220563530921936
107,1.220563530921936
108,1.2688055038452148
109,0.14815935492515564
110,0.4852135479450226
111,0.4852135479450226
112,-0.4884919822216034
113,-0.7135673761367798
114,1.751209020614624
115,1.751209020614624
116,-0.6721134185791016
117,0.353654146194458
118,0.353654146194458
119,0.5619308352470398
120,-0.24170783162117004
121,2.4220261573791504
122,1.9923973083496094
123,1.9923973083496094
124,1.9923973083496094
125,2.379561424255371
126,2.379561424255371
127,1.0104248523712158
128,0.0795263722538948
129,0.8251567482948303
130,0.14168797433376312
131,0.9740523099899292
132,0.9740523099899292
133,1.2651070356369019
134,0.21636442840099335
135,0.8769640922546387
136,-0.9062095284461975
137,0.5564447641372681
138,1.2880256175994873
139,2.6686277389526367
140,1.3463408946990967
141,-0.5638960003852844
142,0.5747243165969849
143,0.5747243165969849
144,0.15096433460712433
145,0.21419073641300201
146,0.8553858399391174
147,0.2632003426551819
148,0.2632003426551819
149,0.30615970492362976
150,0.30615970492362976
151,0.8364235758781433
152,0.8364235758781433
153,0.06133361905813217
154,0.37978827953338623
155,0.4687980115413666
156,0.5480166673660278
157,0.1569991111755371
158,0.1569991111755371
159,0.2862042784690857
160,0.2862042784690857
161,0.2862042784690857
162,1.0160253047943115
163,0.6235679984092712
164,1.34792160987854
165,1.34792160987854
166,1.4277706146240234
167,1.4277706146240234
168,1.4277706146240234
169,0.7884730100631714
170,0.7884730100631714
171,0.7884730100631714
172,0.7884730100631714
173,0.14613328874111176
174,0.2605781555175781
175,0.26921966671943665
176,0.26921966671943665
177,-0.8023013472557068
178,-0.5812777876853943
179,1.269837737083435
180,1.269837737083435
181,1.269837737083435
182,1.269837737083435
183,1.269837737083435
184,0.7224091291427612
185,0.7224091291427612
186,0.06308086216449738
187,0.3886278569698334
188,0.3886278569698334
189,1.3730759620666504
190,1.3730759620666504
191,1.3730759620666504
192,1.3730759620666504
193,1.0895873308181763
194,1.5336761474609375
195,1.7580182552337646
196,2.5808236598968506
197,1.107508897781372
198,0.5931865572929382
199,0.5983968377113342
200,0.5983968377113342
201,0.5983968377113342
202,1.6457422971725464
203,1.2843376398086548
204,-1.2153018712997437
205,-0.19109123945236206
206,-0.06339634954929352
207,2.260324001312256
208,1.7400444746017456
209,0.6299312710762024
210,0.3470575213432312
211,0.3470575213432312
212,0.019650757312774658
213,0.1892256736755371
214,0.1892256736755371
215,-0.2106114774942398
216,-2.0315821170806885
217,1.620052456855774
218,1.1153388023376465
219,0.0024556443095207214
220,0.6068907380104065
221,0.6068907380104065
222,0.9241542816162109
223,0.9241542816162109
224,1.621612310409546
225,1.621612310409546
226,0.7393926978111267
227,0.2705387771129608
228,0.2705387771129608
229,0.2705387771129608
230,0.2705387771129608
231,0.7625453472137451
232,-1.3674826622009277
233,-1.397401213645935
234,-0.18159648776054382
235,-1.6489354372024536
236,2.0228466987609863
237,2.0228466987609863
238,1.1657707691192627
239,0.8006697297096252
240,0.6044573187828064
241,0.3691573441028595
242,0.038765642791986465
243,0.038765642791986465
244,0.4731861352920532
245,-0.7097598910331726
246,-0.42569780349731445
247,-0.3622719347476959
248,-0.14147551357746124
249,-1.0241453647613525
250,-0.7792258262634277
251,-0.8266483545303345
252,-0.11692994832992554
253,0.1885465532541275
254,0.1885465532541275
255,0.1885465532541275
256,0.07038914412260056
257,0.07038914412260056
258,1.3012754917144775
259,-1.5047264099121094
260,1.6115942001342773
261,-0.10026240348815918
262,-0.36395367980003357
263,-0.9856657981872559
264,-1.7127197980880737
265,1.140474557876587
266,-0.40004509687423706
267,1.3648940324783325
268,1.3648940324783325
269,1.3648940324783325
270,1.8637174367904663
271,1.8637174367904663
272,1.8637174367904663
273,1.8637174367904663
274,1.1586625576019287
275,0.8194411993026733
276,0.28540995717048645
277,0.28540995717048645
278,0.4269540011882782
279,0.4269540011882782
280,0.5615297555923462
