,0
0,0.9696251749992371
1,0.8840420842170715
2,0.8840420842170715
3,0.6242260336875916
4,0.6242260336875916
5,0.6781679391860962
6,0.8818908929824829
7,0.2427140772342682
8,0.2427140772342682
9,0.5417649149894714
10,0.06440054625272751
11,0.06440054625272751
12,0.14083528518676758
13,0.20053650438785553
14,0.20053650438785553
15,0.9438782930374146
16,0.8850480318069458
17,1.7906122207641602
18,1.7285771369934082
19,1.538082480430603
20,0.9884021282196045
21,1.017383337020874
22,0.31518086791038513
23,1.2595194578170776
24,1.8986666202545166
25,1.8986666202545166
26,1.8986666202545166
27,1.8986666202545166
28,0.34068062901496887
29,0.34068062901496887
30,0.842338502407074
31,1.8325285911560059
32,1.3943326473236084
33,1.3943326473236084
34,0.14509586989879608
35,0.14509586989879608
36,0.5114259123802185
37,0.6256035566329956
38,0.6256035566329956
39,0.6256035566329956
40,0.10908246040344238
41,0.10908246040344238
42,0.10908246040344238
43,0.8438297510147095
44,0.8438297510147095
45,0.8438297510147095
46,0.15345968306064606
47,0.15345968306064606
48,0.24657471477985382
49,-0.4649319648742676
50,-0.057072535157203674
51,-0.209503635764122
52,-0.9562073349952698
53,0.459788978099823
54,0.3114522695541382
55,-1.7231906652450562
56,-0.7937119007110596
57,-0.6543624401092529
58,1.7878267765045166
59,1.7878267765045166
60,0.8345550298690796
61,-0.33396267890930176
62,0.023917939513921738
63,0.7275903224945068
64,-0.7720829844474792
65,-1.0958679914474487
66,-0.13441041111946106
67,-0.1838792860507965
68,0.05123969912528992
69,0.7555738091468811
70,0.14513657987117767
71,0.14513657987117767
72,1.0012890100479126
73,-0.2991794943809509
74,-0.17787052690982819
75,-0.014941582456231117
76,-0.8178297281265259
77,0.12469936162233353
78,0.0032340791076421738
79,0.0032340791076421738
80,0.0032340791076421738
81,0.0032340791076421738
82,0.0032340791076421738
83,0.7613534927368164
84,1.551376223564148
85,2.167465925216675
86,0.15168462693691254
87,0.15168462693691254
88,0.20321449637413025
89,0.20321449637413025
90,0.3841376006603241
91,0.9110116958618164
92,1.1541104316711426
93,1.2653529644012451
94,1.017555832862854
95,0.9859045743942261
96,0.9859045743942261
97,0.9859045743942261
98,0.9859045743942261
99,0.9859045743942261
100,0.23437906801700592
101,0.9504799246788025
