,0
0,-1.1331948041915894
1,-1.622488260269165
2,0.3588588833808899
3,0.3588588833808899
4,0.3588588833808899
5,0.3588588833808899
6,0.3588588833808899
7,0.3588588833808899
8,0.6088475584983826
9,0.6088475584983826
10,0.7615607380867004
11,0.6056445240974426
12,1.65020751953125
13,1.65020751953125
14,1.9283473491668701
15,1.4305545091629028
16,1.2070404291152954
17,0.07283180952072144
18,0.07283180952072144
19,0.07283180952072144
20,0.414291650056839
21,0.414291650056839
22,1.563508152961731
23,1.1893365383148193
24,1.18777596950531
25,0.8102349638938904
26,0.40806031227111816
27,0.44841617345809937
28,0.06439979374408722
29,0.28310462832450867
30,0.6078011989593506
31,0.0788412094116211
32,1.3687657117843628
33,1.3687657117843628
34,1.3687657117843628
35,0.24424755573272705
36,0.24424755573272705
37,0.24424755573272705
38,0.09415881335735321
39,0.09415881335735321
40,0.458133727312088
41,0.19709084928035736
42,-0.5274385213851929
43,-1.5076452493667603
44,-0.9394205212593079
45,-1.3882702589035034
46,-0.745546281337738
47,0.11717444658279419
48,0.4382604956626892
49,0.4382604956626892
50,0.7226758003234863
51,0.23067964613437653
52,0.23067964613437653
53,0.30668652057647705
54,0.7047300934791565
55,0.7047300934791565
56,0.582794189453125
57,-0.6202011108398438
58,-0.9709106087684631
59,-1.3969554901123047
60,-0.5084742903709412
61,0.3467358946800232
62,0.3254861831665039
63,0.3846845030784607
64,0.3846845030784607
65,1.0766798257827759
66,0.5453090667724609
67,0.5453090667724609
68,0.5453090667724609
69,-0.7669801115989685
70,-0.24206233024597168
71,0.32927313446998596
72,1.0384447574615479
73,1.0384447574615479
74,0.1124027818441391
75,0.4897031784057617
76,0.4897031784057617
77,0.4897031784057617
78,0.42853444814682007
79,1.3059810400009155
80,1.0042608976364136
81,1.0042608976364136
82,1.9194262027740479
83,0.681083619594574
84,0.6688008904457092
85,1.1528327465057373
86,0.35629308223724365
87,1.3374708890914917
88,0.8687064051628113
89,1.288462519645691
90,1.288462519645691
91,0.4687894284725189
92,2.488618850708008
93,0.8005713224411011
94,-0.06395471096038818
95,0.278065949678421
96,0.08788514137268066
97,0.08788514137268066
98,-0.20553065836429596
99,-0.3963967263698578
100,-0.3067317306995392
101,-1.1612036228179932
102,-0.7561381459236145
103,-0.9689266681671143
104,-0.020064182579517365
105,0.507965087890625
106,0.4186837375164032
107,0.4186837375164032
108,0.3042791485786438
109,0.3042791485786438
110,1.1888128519058228
111,1.1888128519058228
112,1.1888128519058228
113,1.7068248987197876
114,0.7590835094451904
115,1.1947605609893799
116,0.4878672957420349
117,0.9268007278442383
118,0.8898465633392334
119,0.5364139080047607
120,0.5364139080047607
121,0.699346661567688
122,1.1725775003433228
123,1.119457721710205
124,1.1526703834533691
125,1.2263197898864746
126,0.43859004974365234
127,-0.23584380745887756
128,-0.5615028142929077
129,-1.5769463777542114
130,-0.4588780403137207
131,0.03891965001821518
132,0.03891965001821518
133,0.03891965001821518
134,0.21618854999542236
135,-0.22102300822734833
136,-0.12435044348239899
137,1.3380377292633057
138,1.3619282245635986
139,-0.663091242313385
140,-1.074494481086731
141,-1.4135464429855347
142,-0.714175820350647
143,-0.6049359440803528
144,1.349158763885498
145,1.026434302330017
146,1.026434302330017
147,0.5250306725502014
148,0.518876314163208
149,0.7807769775390625
150,0.23517966270446777
151,0.2261815071105957
152,0.2261815071105957
153,1.8543599843978882
154,0.24566829204559326
155,1.1296617984771729
156,1.3000397682189941
157,1.6056668758392334
158,1.7795968055725098
159,1.3511922359466553
160,1.5187729597091675
161,1.4676088094711304
162,1.5510786771774292
163,1.5510786771774292
164,1.3038241863250732
165,1.7294214963912964
166,1.893751859664917
167,1.893751859664917
168,1.6409505605697632
169,0.960536539554596
170,1.3429356813430786
171,0.48787736892700195
172,0.48787736892700195
173,0.856998085975647
174,1.1948364973068237
175,0.8111027479171753
176,0.8111027479171753
177,1.2177388668060303
178,0.8959377408027649
179,0.8959377408027649
180,0.8959377408027649
181,0.9202927350997925
182,0.10275212675333023
183,0.3672918677330017
184,0.3672918677330017
185,1.5484768152236938
186,-0.8542026281356812
187,-0.09709141403436661
188,0.243254616856575
189,0.19260865449905396
190,0.36056649684906006
191,0.36056649684906006
192,0.8955854177474976
193,1.1702871322631836
194,0.8173877000808716
195,1.362789273262024
196,1.450632095336914
197,1.450632095336914
198,1.2175874710083008
199,0.9017682671546936
200,0.9017682671546936
201,2.071626663208008
202,2.071626663208008
203,0.08366194367408752
204,-0.18192508816719055
