,0,1
0,3.7781848907470703,2.281815528869629
1,1.5610942840576172,3.3077051639556885
2,0.8158983588218689,1.2542388439178467
3,0.795159101486206,1.6871799230575562
4,1.3959341049194336,1.4297493696212769
5,0.9275628924369812,1.0794316530227661
6,0.4528914988040924,2.0184431076049805
7,1.7660411596298218,0.676615834236145
8,1.2598682641983032,1.7656023502349854
9,1.2070059776306152,1.0308655500411987
10,0.7592998147010803,1.2285308837890625
11,2.0580151081085205,1.080098271369934
12,-0.5882568955421448,2.0497913360595703
13,2.309828519821167,1.2969117164611816
14,3.4324488639831543,0.7174896001815796
15,1.0403971672058105,1.7086058855056763
16,2.008699655532837,0.8970842361450195
17,2.091184377670288,0.9636929631233215
18,-0.23697885870933533,1.909798264503479
19,-2.0109777450561523,2.7202792167663574
20,-0.3385090231895447,1.9781877994537354
21,0.5078685879707336,1.6604174375534058
22,-0.5874226689338684,2.420114517211914
23,-1.0983130931854248,2.577742338180542
24,0.7070624828338623,1.3344385623931885
25,-0.8734924793243408,2.426424741744995
26,0.2535272240638733,1.608309268951416
27,0.702698826789856,1.570267915725708
28,1.2422276735305786,1.3010321855545044
29,3.01444673538208,0.6772046685218811
30,3.1102330684661865,0.29462796449661255
31,2.429969310760498,0.9250316619873047
32,0.9080188870429993,1.713655948638916
33,0.7405354976654053,1.2458932399749756
34,1.2742527723312378,1.56172776222229
35,1.6821764707565308,0.8050097823143005
36,1.166374683380127,0.9727705121040344
37,1.9774419069290161,1.457388162612915
38,1.962196707725525,0.82532799243927
39,3.4868407249450684,0.1928253322839737
40,3.0712051391601562,0.46150174736976624
41,3.656587600708008,0.6435325741767883
42,-1.8575481176376343,2.474844217300415
43,-2.4060378074645996,3.1651504039764404
44,-1.8866002559661865,2.9137625694274902
45,-1.7915705442428589,2.440722942352295
46,-0.9593684077262878,2.3933777809143066
47,-0.09055356681346893,2.017394542694092
48,1.4435805082321167,1.529150128364563
49,0.7810686826705933,1.643845558166504
50,-0.6550235152244568,2.2992312908172607
51,2.0667359828948975,0.9264568090438843
52,0.008275441825389862,1.8349519968032837
53,0.6497278809547424,1.292583703994751
54,3.2358806133270264,0.5653237104415894
55,1.583984136581421,1.4314042329788208
56,3.2177748680114746,0.7058238983154297
57,0.41216742992401123,2.0255849361419678
58,0.26542598009109497,1.5273574590682983
59,-0.26924359798431396,1.9606602191925049
60,-0.9120756983757019,2.3396832942962646
61,3.035252332687378,0.41887176036834717
62,3.035252332687378,0.41887176036834717
63,-1.71859610080719,2.5999207496643066
64,-0.12410128116607666,1.8847811222076416
65,0.8785943388938904,1.4232072830200195
66,-1.0189929008483887,1.938746452331543
67,1.7730828523635864,0.9331214427947998
68,4.079692363739014,-0.2014148235321045
69,0.5152086615562439,1.2457845211029053
70,0.7738335728645325,1.352603554725647
71,-0.25833234190940857,1.7746423482894897
72,0.8390786051750183,1.4345002174377441
73,2.6509294509887695,0.3600940406322479
74,2.648442506790161,0.36148300766944885
75,1.0625817775726318,1.817766785621643
76,-1.0024670362472534,2.317549705505371
77,3.197598457336426,0.10785800218582153
78,3.0834286212921143,0.479282945394516
79,2.504094123840332,0.4745755195617676
80,-0.08326849341392517,2.2141246795654297
