,0
0,-0.4030977189540863
1,-0.4030977189540863
2,-0.4030977189540863
3,-0.15488144755363464
4,-1.2103482484817505
5,-0.8018158674240112
6,-0.8598700761795044
7,-0.8598700761795044
8,-0.5885387659072876
9,-0.968560516834259
10,-0.4335748255252838
11,-0.4335748255252838
12,-0.5349581241607666
13,-1.068048357963562
14,-0.1550210863351822
15,0.2933388948440552
16,0.5393819212913513
17,0.5393819212913513
18,0.7080848813056946
19,0.7080848813056946
20,0.7080848813056946
21,0.8378756046295166
22,0.8543103933334351
23,1.7541170120239258
24,1.4546059370040894
25,1.0958629846572876
26,-0.3857598304748535
27,-0.3667764365673065
28,-0.3667764365673065
29,-0.16553306579589844
30,-0.16553306579589844
31,-0.16553306579589844
32,-0.16553306579589844
33,-0.7316291332244873
34,-0.35572436451911926
35,-0.8311734199523926
36,-0.13357995450496674
37,-1.3273447751998901
38,-2.107919454574585
39,0.285939484834671
40,-0.8247200846672058
41,-0.5303745269775391
42,0.49310362339019775
43,-0.18615181744098663
44,-0.18615181744098663
45,-0.18615181744098663
46,-0.7479734420776367
47,-0.7479734420776367
48,-0.7479734420776367
49,-0.6984902024269104
50,-0.6984902024269104
51,-0.011473219841718674
52,-0.011473219841718674
53,-0.5402672290802002
54,-0.5402672290802002
55,-0.5402672290802002
56,-1.0265278816223145
57,-2.3006904125213623
58,-2.3006904125213623
59,-2.2342474460601807
60,-1.293285608291626
61,-1.0355513095855713
62,-0.8023086786270142
63,-0.5877689123153687
64,-0.5877689123153687
65,-0.4921741187572479
66,-0.03630877286195755
67,-0.03630877286195755
68,-0.44645562767982483
69,-0.44645562767982483
70,-0.4632243514060974
71,-0.4632243514060974
72,-0.18016661703586578
73,-0.18016661703586578
74,-0.18016661703586578
75,-0.8006008863449097
76,-0.8006008863449097
77,-0.17035064101219177
78,-0.3959061801433563
79,-0.3959061801433563
80,-0.010180393233895302
81,-0.019622331485152245
82,-0.019622331485152245
83,-1.3141053915023804
84,-0.8086886405944824
85,-0.4926884174346924
86,-1.0840280055999756
87,-0.905179500579834
88,-0.8268285989761353
89,-0.8268285989761353
90,-1.19521164894104
91,-1.19521164894104
92,-1.074952483177185
93,-0.8422897458076477
94,-0.18849918246269226
95,-0.20597203075885773
96,-0.20597203075885773
97,-0.20597203075885773
98,-0.07781931012868881
99,-0.19981664419174194
100,-0.19981664419174194
101,-0.19981664419174194
102,-0.19981664419174194
103,-1.0791425704956055
104,-0.5535945892333984
105,-0.5535945892333984
106,-1.9063245058059692
107,-1.9063245058059692
108,-1.9063245058059692
109,-1.9063245058059692
110,-1.9063245058059692
111,-1.6914265155792236
112,-1.6223350763320923
113,-1.6223350763320923
114,-1.3408032655715942
115,-0.37980425357818604
116,-0.18485236167907715
117,-1.181599736213684
118,0.06832083314657211
119,0.19193756580352783
120,-0.831013560295105
121,-0.9834118485450745
122,-0.9834118485450745
123,-1.497243881225586
124,-0.6522799730300903
125,-0.6522799730300903
126,-0.5401123762130737
127,-1.128790259361267
128,-1.128790259361267
129,0.23454847931861877
130,1.4219571352005005
131,-0.25887739658355713
132,-0.22711019217967987
133,-1.0298388004302979
134,-1.0895909070968628
135,-2.0752575397491455
136,-1.940045714378357
137,-1.940045714378357
138,-0.7224380970001221
139,-0.3671635389328003
140,-0.08827149868011475
141,-0.08827149868011475
142,-0.08827149868011475
143,-0.2178567796945572
144,-0.6063851118087769
145,0.3253127634525299
146,0.3253127634525299
147,-0.24098056554794312
148,-0.24098056554794312
149,-0.06750147044658661
150,-0.5154442191123962
151,-0.5154442191123962
152,-0.40731081366539
153,-0.40731081366539
154,-0.24208776652812958
155,0.6546214818954468
156,0.7727514505386353
157,1.3721444606781006
158,1.3721444606781006
159,1.3721444606781006
160,1.3721444606781006
161,1.3721444606781006
162,1.604459524154663
163,1.604459524154663
164,2.324266195297241
165,2.324266195297241
166,1.7497533559799194
167,1.7497533559799194
168,2.139685869216919
169,1.9761155843734741
170,1.9761155843734741
171,2.1477086544036865
172,2.1477086544036865
173,2.9029653072357178
174,2.16102933883667
175,2.16102933883667
176,2.16102933883667
177,1.9061620235443115
178,1.1271241903305054
179,1.1271241903305054
180,1.1271241903305054
181,0.09597942233085632
